TAGS,LEVEL,OMIT,NAME,LONGNAME,SEX,INCLUDE,PRE_CONDITIONS,CONDITIONS,OUTPAT_ICD,HD_MAINONLY,HD_ICD_10,HD_ICD_9,HD_ICD_8,HD_ICD_10_EXCL,HD_ICD_9_EXCL,HD_ICD_8_EXCL,COD_MAINONLY,COD_ICD_10,COD_ICD_9,COD_ICD_8,COD_ICD_10_EXCL,COD_ICD_9_EXCL,COD_ICD_8_EXCL,OPER_NOM,OPER_HL,OPER_HP1,OPER_HP2,KELA_REIMB,KELA_REIMB_ICD,KELA_ATC_NEEDOTHER,KELA_ATC,KELA_VNRO_NEEDOTHER,KELA_VNRO,CANC_TOPO,CANC_TOPO_EXCL,CANC_MORPH,CANC_MORPH_EXCL,CANC_BEHAV,Special
#NEURO_CM,,,MAOI_NONSEL,"Monoamine oxidase inhibitors, non-selective",,,,,,,,,,,,,,,,,,,,,,,,,,,N06AF,,,,,,,,
#NEURO_CM,,,MAOI_A,Monoamine oxidase A inhibitors,,,,,,,,,,,,,,,,,,,,,,,,,,,N06AG,,,,,,,,
#NEURO_CM,,,OTHER_ANTIDEPRESSANTS,Other antidepressants,,,,,,,,,,,,,,,,,,,,,,,,,,,N06AX,,,,,,,,
#J10,1,,J10_RESPIRATORY,Diseases of the respiratory system,,J10_UPPERINFEC|J10_INFLUPNEU|J10_LOWERINF|J10_UPPERDIS|J10_LOWCHRON|J10_EXTERLUNG|J10_INTERSTITIUM|J10_NECROTIC|J10_PLEURA|J10_RESPOTHER,,,,,J,,,,,,,J,,,,,,,,,,,,,,,,,,,,,
#J10,2,,J10_UPPERINFEC,Acute upper respiratory infections,,J10_COLD|J10_SINUSITIS|J10_PHARYNGITIS|J10_TONSILLITIS|J10_LARYNGITIS|J10_EPIGLOTTITIS|J10_ACUTEUPPERINFEC,,,,,J0[0-6],,,,,,,J0[0-6],,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_COLD,Acute nasopharyngitis(common cold),,,,,,,J00,460,460,,,,,J00,460,460,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_LARYNGITIS,Acute laryngitis and tracheitis,,,,,,,J04|J050,464,464|50803,,4643,46404,,J04|J050,464,464|50803,,4643,46404,,,,,,,,,,,,,,,,
#J10,3,,J10_EPIGLOTTITIS,Acute epiglottitis,,,,,,,J051,4643,46404,,,,,J051,4643,46404,,,,,,,,,,,,,,,,,,,
#J10,2,,J10_INFLUPNEU,Influenza and pneumonia,,J10_INFLUENZA|J10_VIRALPNEUMO|J10_PNEUMOBACT|J10_PNEUMONONBACT|J10_PNEUMONAS,,,,,J09|J1,,,,,,,J09|J1,,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_INFLUENZA,All influenza,,,,,,,J09|J1[0-1],487,47[0-4],,,,,J09|J1[0-1],487,47[0-4],,,,,,,,,,,,,,,,,,,
#J10,C,,J10_PNEUMONIA,All pneumoniae,,J10_VIRALPNEUMO|J10_PNEUMOPNEUMO|J10_PNEUMOHAEM|J10_PNEUMOBACTEROTH|J10_PNEUMONONBACT|J10_PNEUMONAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#J10,C,,J10_PNEUMOPROBBAC,Pneumonia (excl. viral and due to other infectious organisms not elsewhere classified),,J10_PNEUMOBACT|J10_PNEUMONAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_VIRALPNEUMO,Viral pneumonia,,,,,,,J12|J171,480,480,,,,,J12|J171,480,480,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PNEUMOBACT,Bacterial pneumoniae,,J10_PNEUMOPNEUMO|J10_PNEUMOHAEM|J10_PNEUMOBACTEROTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#J10,4,,J10_PNEUMOPNEUMO,Pneumonia due to Streptococcus pneumoniae,,,,,,,J13,481,48199,,,,,J13,481,48199,,,,,,,,,,,,,,,,,,,
#J10,4,,J10_PNEUMOHAEM,Pneumonia due to Haemophilus influenzae,,,,,,,J14,4822,48210,,,,,J14,4822,48210,,,,,,,,,,,,,,,,,,,
#J10,4,,J10_PNEUMOBACTEROTH,"Bacterial pneumonia, not elsewhere classified",,,,,,,J15|J170,482,482,,4822,48210,,J15|J170,482,482,,4822,48210,,,,,,,,,,,,,,,,
#J10,3,,J10_PNEUMONONBACT,"Pneumonia due to other infectious organisms, not elsewhere classified",,,,,,,J16|J17[2-8],483,48399,,,,,J16|J17[2-8],483,48399,,,,,,,,,,,,,,,,,,,
#J10,2,,J10_LOWERINF,Other acute lower respiratory infections,,J10_BRONCHITIS|J10_BRONCHIOLITIS|J10_ACUTELOWERNAS,,,,,J2[0-2],,,,,,,J2[0-2],,,,,,,,,,,,,,,,,,,,,
#J10,2,,J10_UPPERDIS,Other diseases of upper respiratory tract,,J10_VASOALLERRHIN|J10_CHRONRHINITIS|J10_CHRONSINUSITIS|J10_NASALPOLYP|J10_SEPTDEV|J10_CHRONTONSADEN|J10_PERITONSABSC|J10_CHRONLARYNGITIS|J10_VOCALLARYNX,,,,,J3,,,,,,,J3,,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_VASOALLERRHIN,Vasomotor and allergic rhinitis,,,,,,,J30,477,507,,,,,J30,477,507,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_CHRONRHINITIS,"Chronic rhinitsi, nasopharyngitis and pharyngitis",,,,,,,J31,472,502,,,,,J31,472,502,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_SEPTDEV,Deviated nasal septum,,,,,,,J342,470,50499,,,,,J342,470,50499,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_CHRONTONSADEN,Chronic diseases of tonsils and adenoids,,,,,,,J35,474,500,,,,,J35,474,500,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PERITONSABSC,Peritonsillar abscess,,,,,,,J36,475,501,,,,,J36,475,501,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_CHRONLARYNGITIS,Chronic laryngitis and laryngotracheitis,,,,,,,J37,476,506,,,,,J37,476,506,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_VOCALLARYNX,"Diseases of vocal cords and larynx+other diseases of upper respiratory tract, no elsewhere classified",,,,,,,J34|J3[8-9],478,508,,,50803,,J34|J3[8-9],478,508,,,50803,,,,,,,,,,,,,,,,
#J10,2,,J10_LOWCHRON,Chronic lower respiratory diseases,,J10_BRONCH|J10_SIMPLBRONCH|J10_BRONCHNAS|J10_COPD|J10_ASTHMA|J10_BRONCHIECTASIS|J10_ASTHMACOPDKELA,,,,,J4,,,,,,,J4,,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_BRONCH,"Bronchitis, not specified as acute or chronic",,,,,,,J40,490,49099,,,,,J40,490,49099,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_SIMPLBRONCH,Simple and mucoplurulent chronic bronchitis,,,,,,,J41,491[0-1],4910[1-2],,,,,J41,491[0-1],4910[1-2],,,,,,,,,,,,,,,,,,,
#J10,3,,J10_COPD,COPD,,J10_EMPHYSEMA|J10_COPDNAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_ASTHMACOPDKELA,Asthma/COPD (KELA buy),,,,,,,,,,,,,,,,,,,,,,,,203,,,,,,,,,,,
#J10,2,,J10_INTERSTITIUM,Other respiratory diseases principally affecting the interstitium,,J10_ARDS|J10_PULMOEDEMA|J10_PULMEOS|J10_OTHERINSTPULM,,,,,J8[0-4],,,,,,,J8[0-4],,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_ARDS,Adult respiratory distress syndrome,,,,,,,J80,5185,$!$,,,,,J80,$!$,$!$,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PULMOEDEMA,Pulmonary oedema,,,,,,,J81,$!$,51910,,,,,J81,$!$,$!$,,,,,,,,,,,,,,,,,,,
#J10,2,,J10_NECROTIC,Suppurative and necrotic conditions of lower respiratory tract,,J10_LUNGNECROSIS|J10_ABSCLUNGPNEUMO|J10_ABSCMEDIASTINUM|J10_PYOTHORAX,,,,,J8[5-6],,,,,,,J8[5-6],,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_LUNGNECROSIS,Gangrene and necrosis of lung,,,,,,,J850,$!$,$!$,,,,,J850,$!$,$!$,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_ABSCLUNGPNEUMO,Abscess of lung,,,,,,,J85[1-2],5130,51399,,,,,J85[1-2],5130,51399,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_ABSCMEDIASTINUM,Abscess of mediastinum,,,,,,,J853,5131,$!$,,,,,J853,5131,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PYOTHORAX,Pyothorax,,,,,,,J86,510,510,,,,,J86,510,510,,,,,,,,,,,,,,,,,,,
#J10,2,,J10_PLEURA,Other diseases of pleura,,J10_PLEUREFFUSION|J10_PLEURPLAGUE|J10_PNEUMOTHORAX|J10_PLEUROTH,,,,,J9[0-9],,,,,,,J9[0-9],,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PLEUREFFUSION,Pleural effusion,,,,,,,J9[0-1],5111,511[1-2],,,,,J9[0-1],5111,511[1-2],,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PLEURPLAGUE,Pleural plaque,,,,,,,J92,$!$,$!$,,,,,J92,$!$,$!$,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PNEUMOTHORAX,Pneumothorax,,,,,,,J93,512,51299,,,,,J93,512,51299,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_PLEUROTH,Other pleural conditions,,,,,,,J94,511,511,,5111,511[1-2],,J94,511,511,,5111,511[1-2],,,,,,,,,,,,,,,,
#J10,2,,J10_RESPOTHER,Other diseases of the respiratory system,,J10_RESPDISOTH,,,,,J9[5-8],,,,,,,J9[5-8],,,,,,,,,,,,,,,,,,,,,
#J10,3,,J10_RESPDISOTH,Other respiratory disorders and diseases,,,,,,,J9[5-8],518|519,519,,5183|5185,51910|51920,,J9[5-8],518|519,519,,5183|5185,51910|51920,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_ENDPOINTS,Finngen Rheumatological endpoints,,RHEUMA_ARHTROPAT_REACTIVE|RHEUMA_SEROPOS|RHEUMA_SERONEG|JUVEN_ARTHR|PSOR_ENTE_ARTHR|GOUT|RHEUMA_CHRYSTAL|ARTHRO_SPEC|RHEU_ARTHRITIS_OTH|COX_ARTHROSIS|KNEE_ARTHROSIS|SLE_FG|NECROVASC_FG|DERMATOPOLY_FG|SYSTSCLE_FG|OTHER_SYSTCON_FG|SYSTINOTH_FG|SPONDYLOPATHY_FG|M13_FIBROMYALGIA|OSTEOPOROSIS_FRACTURE_FG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_ARHTROPAT_REACTIVE,"Reactive arthropathies, FINNGEN",,ARTRHO_POSTDYSENTERIC|REITER|REAC_ARTHRO_NOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,ARTRHO_POSTDYSENTERIC,Postydysenteric arthropathy,,,,,,,M021,$!$,$!$,,,,,M021,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,REITER,Reiter disease,,,,,,,M023,0993,$!$,,,,,M023,0993,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,REAC_ARTHRO_NOS,Other/unspecified reactive arthropathies,,,,,,,M02[8-9],713,$!$,,,,,M02[8-9],713,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_SEROPOS,Seropositive rheumatoid arthritis,,FELTY|RHEUMAT_LUNG|RHEUMA_SEROPOS_OTH|RHEUMA_SEROPOS_WIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,FELTY,Felty syndrome,,,,,,,M050,7141,71210,,,,,M050,7141,71210,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_SEROPOS_OTH,Other/unspecified seropositiverheumatoid arthritis,,,,,,,M05[8-9],7140A,$!$,,,,,M05[8-9],7140A,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_SEROPOS_WIDE,"Seropositive rheumatoid arthritis, wide",,,,,,,M05,7140|7141,$!$,,,,,M05,7140|7141,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_SERONEG,Seronegative rheumatoid arthritis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_NOS,Other/unspecified rheumatoid arthritis,,,,,,,M06[8-9],7148,7123[8-9],,,,,M06[8-9],7148,7123[8-9],,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_OTHER_WIDE,"Other (seronegative) rheumatoid arthritis, wide",,,,,,,M06,7140B|7148|7142,$!$,,,,,M06,7140B|7148|7142,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,JUVEN_ARTHR,Juvenile arthritis (FINNGEN),,M13_JUVERHEU|M13_JUVEARTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,PSOR_ENTE_ARTHR,Psoriatic and enteropathic arthropathies,,PSOR_ARTHR_OTH|CROHN_ARTHR|ULCER_ARTHR|M13_PSORIARTH|M13_ENTEROARTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,PSOR_ARTHR_OTH,Other psoriatic arthropathies,,,,,,,M073,$!$,$!$,,,,,M073,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,CROHN_ARTHR,Arthropathy in Crohn disease,,,,,,,M074,$!$,$!$,,,,,M074,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,ULCER_ARTHR,Arthropathy in ulcerative colitis,,,,,,,M075,$!$,$!$,,,,,M075,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,CHILD_ARTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,GOUT,"Gout, FINNGEN",,M13_GOUT|GOUT_IDIO|GOUT_KIDNEY|GOUT_SCND|GOUT_NOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,GOUT_IDIO,Idiopathic gout,,,,,,,M100,$!$,$!$,,,,,M100,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,GOUT_KIDNEY,Gout due to impairment of renal function,,,,,,,M103,$!$,$!$,,,,,M103,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,GOUT_SCND,Other secondary gout,,,,,,,M104,$!$,$!$,,,,,M104,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,GOUT_NOS,"Gout, unspecified",,,,,,,M10[8-9],$!$,$!$,,,,,M10[8-9],$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_CHRYSTAL,"Chrystal arthropathies, rheuma endpoint",,HYDROXY_DEPOT|FAMIL_CHONDROCALC|CHONDRO_OTH|CHRYSTAL_NOS|M13_CRYSTALARTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,HYDROXY_DEPOT,Hydroxyapatite deposition disease,,,,,,,M110,$!$,$!$,,,,,M110,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,FAMIL_CHONDROCALC,Familial chondrocalcinosis,,,,,,,M111,$!$,$!$,,,,,M111,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,CHONDRO_OTH,Other chondrocalcinosis,,,,,,,M112,7123,$!$,,,,,M112,7123,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,CHRYSTAL_NOS,Other/unspecified crystal arthropathies,,,,,,,M11[8-9],712[8-9],$!$,,,,,M11[8-9],712[8-9],$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,ARTHRO_SPEC,Other specific arthropathies,,M13_POSTRHEU|M13_VILLONODULAR|M13_PALINDROMIC|M13_TRAUMARTHR|M13_OTERSPECARTHR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEU_ARTHRITIS_OTH,Other arthritis (FG),,M13_POLYARTHRITIS|M13_MONOARTHRITIS|M13_ARTHRITISNAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,COX_ARTHROSIS,Coxarthrosis [arthrosis of hip](FG),,PRIM_COXARTHROSIS|SCND_OTH_COXARTHROSIS|M13_ARTHTROSIS_COX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,PRIM_COXARTHROSIS,"Primary coxarthrosis, bilateral",,,,,,,M160,$!$,$!$,,,,,M160,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SCND_OTH_COXARTHROSIS,Other secondary coxarthrosis,,,,,,,M167,7152E,$!$,,,,,M167,7152E,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,KNEE_ARTHROSIS,Gonarthrosis [arthrosis of knee](FG),,PRIM_KNEEARTHROSIS|SCND_OTH_KNEEARTHROSIS|M13_ARTHROSIS_KNEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,PRIM_KNEEARTHROSIS,"Primary gonarthrosis, bilateral",,,,,,,M170,$!$,$!$,,,,,M170,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SCND_OTH_KNEEARTHROSIS,Other secondary gonarthrosis,,,,,,,M175,7152F,$!$,,,,,M175,7152F,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SLE_FG,SLE (FG),,SLE_OTH|SLE_NOS|M13_SLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SLE_OTH,Other forms of systemic lupus erythematosus,,,,,,,M328,$!$,$!$,,,,,M328,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SLE_NOS,"Systemic lupus erythematosus, unspecified",,,,,,,M329,$!$,$!$,,,,,M329,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,NECROVASC_FG,Other necrotizing vasculopathies (FG),,M13_WEGENER|M13_TAKAYASU|GIANT_CELL_TEMP_ARTERITIS|M13_MICROPOLYANG|M13_NECROVASCNAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,GIANT_CELL_TEMP_ARTERITIS,Giant cell arteritis with polymyalgia rheumatica,,,,,,,M315,$!$,$!$,,,,,M315,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,DERMATOPOLY_FG,Dermatopolymyositis (FG),,M13_DERMATOMYOTH|M13_POLYMYO|M13_DERMATOPOLYNAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SYSTSCLE_FG,Systemic sclerosis (FG),,M13_SYSTSLCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,CREST,CR(E)ST syndrome,,,,,,,M341,$!$,$!$,,,,,M341,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,OTHER_SYSTCON_FG,Other systemic involvement of connective tissue (FG),,M13_SJOGREN|M13_OVERLAP|M13_BEHCET|M13_POLYMYALGIA|M13_HYPERMOBILITY|M13_CONNECTNAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SYSTINOTH_FG,Systemic disorders of connective tissue in diseases classified elsewhere (FG),,DERMATOPOLY_NEOPLASM|ARTHROPATHY_NEOPLASM|ARTHROPATHY_HYPERSENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,DERMATOPOLY_NEOPLASM,Dermato(poly)myositis in neoplastic disease,,,,,,,M360,$!$,$!$,,,,,M360,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,ARTHROPATHY_NEOPLASM,Arthropathy in neoplastic disease,,,,,,,M361,$!$,$!$,,,,,M361,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,ARTHROPATHY_HYPERSENS,Arthropathy in hypersensitivity reactions classified elsewhere,,,,,,,M364,$!$,$!$,,,,,M364,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,SPONDYLOPATHY_FG,Spondylopathies (FG),,M13_ANKYLOSPON|M13_SACROILIITIS|M13_SPONDYLINFLAMNAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,OSTEOPOROSIS_FRACTURE_FG,Osteoporosis with pathological fracture (FG),,OSTPOPATFRCTURE_POSTEMENO|OSTPOPATFRACTURE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,OSTPOPATFRCTURE_POSTEMENO,Postmenopausal osteoporosis with pathological fracture,,,,,,,M800,$!$,$!$,,,,,M800,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,OSTPOPATFRACTURE,Drug-induced osteoporosis with pathological fracture,,,,,,,M804,$!$,$!$,,,,,M804,$!$,$!$,,,,,,,,,,,,,,,,,,,
#RHEUMA,,,RHEUMA_COMORB,Rheumatological diseases related comorbidities,,RA_CO_MORB|C_PSOR_ARTHR_COMORB|JUVEN_ARTHR_COMORB|GOUT_COMORB|ARTHROSIS_COMORB|SLE_COMORB|SYSTINOTH_COMORB|SPONDYLOPATH_COMORB|FIBRO_COMORB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,RA_CO_MORB,Rheumatoid arthritis -related co-morbidities,,I9_ISCHHEART|C_STROKE|C_LYMPHOMA|E4_AMYLOIDOSIS|LUNG_CANCER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,C_LYMPHOMA,Lymphomas,,C_HODGKIN_LYMPHOMA|C_FOLLICULAR_LYMPHOMA|C_NONFOLLICULAR_LYMPHOMA|C_TNK_LYMPHOMA|C_NONHODGKIN_NAS|C_OTHER_SPECIAL_TNK_LYMPHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,C_HODGKIN_LYMPHOMA,Hodgkin lymphoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C81,,,,,
#RHEUMA_CM,,,C_FOLLICULAR_LYMPHOMA,Follicular lymphoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C82,,,,,
#RHEUMA_CM,,,C_NONFOLLICULAR_LYMPHOMA,Non-follicular lymphoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C83,,,,,
#RHEUMA_CM,,,C_TNK_LYMPHOMA,Mature T/NK-cell lymphomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C84,,,,,
#RHEUMA_CM,,,C_NONHODGKIN_NAS,Other and unspecified types of non-Hodgkin lymphoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C85,,,,,
#RHEUMA_CM,,,C_OTHER_SPECIAL_TNK_LYMPHOMA,Other specified types of T/NK-cell lymphoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C86,,,,,
#RHEUMA_CM,,,LUNG_CANCER_MESOT,Lung cancer and mesothelioma,,,,,,,C34|C384,162|163,162|16301,,,,,C34|C384,162|163,162|16301,,,,,,,,,,,,,,C34|C384,,,,,
"#E4,#RHEUMA_CM",,,C_PSOR_ARTHR_COMORB,Psoriatic arthropathies related co-morbidities,,C_STROKE|I9_ISCHHEART|E4_LIPOPROT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,JUVEN_ARTHR_COMORB,Juvenile arthritis related co-morbidities,,H7_IRIDOCYCLITIS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,GOUT_COMORB,Gout-related co-morbidities,,E4_DM2|I9_HYPTENS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,ARTHROSIS_COMORB,Arthrosis related co-morbidities,,E4_OBESITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,SLE_COMORB,SLE-related co-morbidities,,C_STROKE|I9_ISCHHEART,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,SYSTINOTH_COMORB,Systemic disorders of connective tissue in diseases classified elsewhere (FG) co-morbidities,,C_LYMPHOMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,SPONDYLOPATH_COMORB,Spondylopathy related co-morbidities,,I9_ISCHHEART|H7_IRIDOCYCLITIS|L12_PSORIASIS|K11_IBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#RHEUMA_CM,,,FIBRO_COMORB,Fibromyalgia related co-morbidities,,F5_DEPRESSIO|K11_IBS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#L12,1,,L12_SKIN,Diseases of the skin and subcutaneous tissue,,L12_INFECT_SKIN|L12_BULLOUS|L12_DERMATITISECZEMA|L12_PAPULOSQUAMOUS|L12_URTICARIAERYTHEMA|L12_RADIATIONRELATEDSKIN|L12_DISORDSKINAPPENDIX|L12_OTHERSKINSUBCUTIS,,,,,L,,,,,,,L,,,,,,,,,,,,,,,,,,,,,
#L12,2,,L12_INFECT_SKIN,Infections of the skin and subcutaneous tissue,,L12_STAPHSCALDSKIN|L12_IMPETIGO|L12_ABSCESS_CUT|L12_CELLULITIS|L12_LYMPHADENITIS|L12_PILONIDALCYST|L12_INFECT_SKIN_OTHER,,,,,L0,,,,,,,L0,,,,,,,,,,,,,,,,,,,,,
#L12,3,,L12_STAPHSCALDSKIN,Staphylococcal scalded skin syndrome,,,,,,,L00,$!$,$!$,,,,,L00,$!$,$!$,,,,,,,,,,,,,,,,,,,
#L12,3,,L12_IMPETIGO,Impetigo,,,,,,,L01,684,684|70708,,,,,L01,684,684|70708,,,,,,,,,,,,,,,,,,,
#L12,3,,L12_ABSCESS_CUT,"Cutaneous abscess, furuncle and carbuncle",,,,,,,L02,680,680,,,,,L02,680,680,,,,,,,,,,,,,,,,,,,
#L12,3,,L12_CELLULITIS,Cellulitis,,,,,,,L03,68[1-2],68[1-2],,,,,L03,68[1-2],68[1-2],,,,,,,,,,,,,,,,,,,
#L12,3,,L12_LYMPHADENITIS,Acute lymphadenitis,,,,,,,L04,683,683,,,,,L04,683,683,,,,,,,,,,,,,,,,,,,
#L12,3,,L12_PILONIDALCYST,Pilonidal cyst,,,,,,,L05,685,$!$,,,,,L05,685,$!$,,,,,,,,,,,,,,,,,,,
#L12,3,,L12_INFECT_SKIN_OTHER,Other local infections of skin and subcutaneous tissue,,L12_PYODERMA|L12_ERYTHRASMA|L12_INFECT_SKIN_NAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#L12,4,,L12_PYODERMA,Pyoderma,,,,,,,L081,6860,68600,,,,,L081,6860,68600,,,,,,,,,,,,,,,,,,,
#L12,4,,L12_ERYTHRASMA,Erythrasma,,,,,,,L082,390,$!$,,,,,L082,390,$!$,,,,,,,,,,,,,,,,,,,
#L12,4,,L12_INFECT_SKIN_NAS,Other and unspecified local infections of skin and subcutaneous tissue,,,,,,,L08,686,68698|6869[0-1],L08[1-2],6860,,,L08,686,68698|6869[0-1],L08[1-2],6860,,,,,,,,,,,,,,,,,
#L12,2,,L12_BULLOUS,Bullous disorders,,L12_PEMPHIGUS|L12_ACANTHOLYTIC|L12_PEMPHIGOID|L12_BULLOTH|L12_BULLOUSINOTH|L12_PEMPHIKELA,,,,,L1,,,,,,,L1,,,,,,,,,,,,,,,,,,,,,
