TAGS,LEVEL,OMIT,NAME,LONGNAME,SEX,INCLUDE,PRE_CONDITIONS,CONDITIONS,OUTPAT_ICD,HD_MAINONLY,HD_ICD_10_ATC,HD_ICD_10,HD_ICD_9,HD_ICD_8,HD_ICD_10_EXCL,HD_ICD_9_EXCL,HD_ICD_8_EXCL,COD_MAINONLY,COD_ICD_10,COD_ICD_9,COD_ICD_8,COD_ICD_10_EXCL,COD_ICD_9_EXCL,COD_ICD_8_EXCL,OPER_NOM,OPER_HL,OPER_HP1,OPER_HP2,KELA_REIMB,KELA_REIMB_ICD,KELA_ATC_NEEDOTHER,KELA_ATC,KELA_VNRO_NEEDOTHER,KELA_VNRO,CANC_TOPO,CANC_TOPO_EXCL,CANC_MORPH,CANC_MORPH_EXCL,CANC_BEHAV,Special,version,PARENT,Latin
#Z21,3,,Z21_PROCED_PURPO_OTH_REMED_HEALTH_STATE,Procedures for purposes other than remedying health state,,,,,,,,Z41,,,,,,,Z41,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_FOLLOW__CARE_INVOLVI_PLASTIC_SURGE,Follow-up care involving plastic surgery,,,,,,,,Z42,,,,,,,Z42,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_ATTN_ARTIF_OPENI,Attention to artificial openings,,,,,,,,Z43,,,,,,,Z43,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_FIT_ADJ_EXTER_PROSTHET_DEVICE,Fitting and adjustment of external prosthetic device,,,,,,,,Z44,,,,,,,Z44,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_ADJUS_MANAG_IMPLANTNTED_DEVICE,Adjustment and management of implanted device,,,,,,,,Z45,,,,,,,Z45,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_FIT_ADJ_OTH_DEVICES,Fitting and adjustment of other devices,,,,,,,,Z46,,,,,,,Z46,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_OTHER_ORTHOPA_FOLLOW__CARE,Other orthopaedic follow-up care,,,,,,,,Z47,,,,,,,Z47,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_OTHER_SURGI_FOLLOW__CARE,Other surgical follow-up care,,,,,,,,Z48,,,,,,,Z48,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_CARE_INVOLVI_DIALY,Care involving dialysis,,,,,,,,Z49,,,,,,,Z49,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_CARE_INVOLVI_USE_REHAB_PROCED,Care involving use of rehabilitation procedures,,,,,,,,Z50,,,,,,,Z50,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_OTHER_MEDICAL_CARE,Other medical care,,,,,,,,Z51,,,,,,,Z51,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_DONORS_ORGANS_TISSU,Donors of organs and tissues,,,,,,,,Z52,,,,,,,Z52,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_SPECIFIC_PROCED_NOT_CARRIED,"Persons encountering health services for specific procedures, not carried out",,,,,,,,Z53,,,,,,,Z53,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_CONVALESCENCE,Convalescence,,,,,,,,Z54,,,,,,,Z54,,,,,,,,,,,,,,,,,,,,,,DF4,Z4|Z5[0-4],
#Z21,3,,Z21_PROBL_RELATED_EDUCATION_LITER,Problems related to education and literacy,,,,,,,,Z55,,,,,,,Z55,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_EMPLO_UNEMP,Problems related to employment and unemployment,,,,,,,,Z56,,,,,,,Z56,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_OCCUPAT_EXPOS_RISK_,Occupational exposure to risk-factors,,,,,,,,Z57,,,,,,,Z57,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_PHYSIC_ENVIRONMENT,Problems related to physical environment,,,,,,,,Z58,,,,,,,Z58,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_HOUSI_ECONO_CIRCUMSTANC,Problems related to housing and economic circumstances,,,,,,,,Z59,,,,,,,Z59,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_SOCIAL_ENVIRONMENT,Problems related to social environment,,,,,,,,Z60,,,,,,,Z60,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_NEGAT_LIFE_EVENTS_CHILDH,Problems related to negative life events in childhood,,,,,,,,Z61,,,,,,,Z61,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_OTHER_PROBL_RELATED_UPBRI,Other problems related to upbringing,,,,,,,,Z62,,,,,,,Z62,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_OTHER_PROBL_RELATED_PRIMARY_SUPPORT_GROUP_INCLU_FAMILY_CIRCUMSTANC,"Other problems related to primary support group, including family circumstances",,,,,,,,Z63,,,,,,,Z63,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_CERTA_PSYCHOSO_CIRCUMSTANC,Problems related to certain psychosocial circumstances,,,,,,,,Z64,,,,,,,Z64,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_PROBL_RELATED_OTH_PSYCHOSO_CIRCUMSTANC,Problems related to other psychosocial circumstances,,,,,,,,Z65,,,,,,,Z65,,,,,,,,,,,,,,,,,,,,,,DF4,Z5[5-9]|Z6,
#Z21,3,,Z21_COUNSELLI_RELATED_SEXUAL_ATTIT_BEHVI_ORIEN,"Counselling related to sexual attitude, behaviour and orientation",,,,,,,,Z70,,,,,,,Z70,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_COUNSELLI_MEDICAL_ADVICE_NOT_ELSEW_CLASSIFIED,"Persons encountering health services for other counselling and medical advice, not elsewhere classified",,,,,,,,Z71,,,,,,,Z71,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_PROBL_RELATED_LIFESTYLE,Problems related to lifestyle,,,,,,,,Z72,,,,,,,Z72,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_PROBL_RELATED_LIFE_M_DIFFICULTY,Problems related to life-management difficulty,,,,,,,,Z73,,,,,,,Z73,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_PROBL_RELATED_CARE__DEPENDENCY,Problems related to care-provider dependency,,,,,,,,Z74,,,,,,,Z74,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_PROBL_RELATED_MEDICAL_FACILITI_OTH_HEALTH_CARE,Problems related to medical facilities and other health care,,,,,,,,Z75,,,,,,,Z75,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_PERSONS_ENCOUNTERI_HEALTH_SERVI_OTH_CIRCUMSTANC2,Persons encountering health services in other circumstances,,,,,,,,Z76,,,,,,,Z76,,,,,,,,,,,,,,,,,,,,,,DF4,Z7,
#Z21,3,,Z21_FAMILY_HISTORY_MALIG_NEOPLASM,Family history of malignant neoplasm,,,,,,,,Z80,,,,,,,Z80,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_FAMILY_HISTORY_MENTAL_BEHAVIOURAL_DISORD,Family history of mental and behavioural disorders,,,,,,,,Z81,,,,,,,Z81,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_FAMILY_HISTORY_CERTA_DISABILITI_CHRONIC_DISEA_LEADI_DISABL,Family history of certain disabilities and chronic diseases leading to disablement,,,,,,,,Z82,,,,,,,Z82,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_FAMILY_HISTORY_OTH_SPECIFIC_DISORD,Family history of other specific disorders,,,,,,,,Z83,,,,,,,Z83,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_FAMILY_HISTORY_OTH_CONDI,Family history of other conditions,,,,,,,,Z84,,,,,,,Z84,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PERSONAL_HISTORY_MALIG_NEOPLASM,Personal history of malignant neoplasm,,,,,,,,Z85,,,,,,,Z85,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PERSONAL_HISTORY_CERTA_OTH_DISEA,Personal history of certain other diseases,,,,,,,,Z86,,,,,,,Z86,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PERSONAL_HISTORY_OTH_DISEA_CONDI,Personal history of other diseases and conditions,,,,,,,,Z87,,,,,,,Z87,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PERSONAL_HISTORY_ALLERGY_DRUGS_MEDICAM_BIOLO_SUBST,"Personal history of allergy to drugs, medicaments and biological substances",,,,,,,,Z88,,,,,,,Z88,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_ACQUI_ABSENCE_LIMB,Acquired absence of limb,,,,,,,,Z89,,,,,,,Z89,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_ACQUI_ABSENCE_ORGANS_NOT_ELSEW_CLASSIFIED,"Acquired absence of organs, not elsewhere classified",,,,,,,,Z90,,,,,,,Z90,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PERSONAL_HISTORY_RISK__NOT_ELSEW_CLASSIFIED,"Personal history of risk-factors, not elsewhere classified",,,,,,,,Z91,,,,,,,Z91,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PERSONAL_HISTORY_MEDICAL_TREAT,Personal history of medical treatment,,,,,,,,Z92,,,,,,,Z92,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_ARTIF_OPENI_STATUS,Artificial opening status,,,,,,,,Z93,,,,,,,Z93,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PRESENCE_CARDIAC_VASCULAR_IMPLANTNTS_GRAFTS,Presence of cardiac and vascular implants and grafts,,,,,,,,Z95,,,,,,,Z95,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PRESENCE_OTH_FUNCTIONAL_IMPLANTNTS,Presence of other functional implants,,,,,,,,Z96,,,,,,,Z96,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_PRESENCE_OTH_DEVICES,Presence of other devices,,,,,,,,Z97,,,,,,,Z97,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_OTHER_POSTS_STATES,Other postsurgical states,,,,,,,,Z98,,,,,,,Z98,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_DEPENDENCE_ENABL_MACHINES_DEVICES_NOT_ELSEW_CLASSIFIED,"Dependence on enabling machines and devices, not elsewhere classified",,,,,,,,Z99,,,,,,,Z99,,,,,,,,,,,,,,,,,,,,,,DF4,Z[8-9],
#Z21,3,,Z21_MULTIPLE_SITES,Multiple sites,,,,,,,,ZA00,,,,,,,ZA00,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_SHOUL_REGION,Shoulder region,,,,,,,,ZA10,,,,,,,ZA10,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_UPPER_ARM,Upper arm,,,,,,,,ZA20,,,,,,,ZA20,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_FOREARM,Forearm,,,,,,,,ZA30,,,,,,,ZA30,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_HAND,Hand,,,,,,,,ZA40,,,,,,,ZA40,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_PELVIC_REGION,Pelvic region,,,,,,,,ZA50,,,,,,,ZA50,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_HIP_THIGH,Hip and thigh,,,,,,,,ZA51,,,,,,,ZA51,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_LOWER_LEG,Lower leg,,,,,,,,ZA60,,,,,,,ZA60,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_ANKLE_FOOT,Ankle and foot,,,,,,,,ZA70,,,,,,,ZA70,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_DEFECT_INJURY_ILLNE_SKULL,"Defect, injury or illness of skull",,,,,,,,ZA80,,,,,,,ZA80,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_DEFECT_INJURY_ILLNE_FACE,"Defect, injury or illness of face",,,,,,,,ZA81,,,,,,,ZA81,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_DEFECT_INJURY_ILLNE_NECK,"Defect, injury or illness of neck",,,,,,,,ZA82,,,,,,,ZA82,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_DEFECT_INJURY_ILLNE_CHEST,"Defect, injury or illness of chest",,,,,,,,ZA83,,,,,,,ZA83,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_DEFECT_INJURY_ILLNE_LUMBAR_SPINE,"Defect, injury or illness of lumbar spine",,,,,,,,ZA84,,,,,,,ZA84,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_LEFT_SIDE,Left side,,,,,,,,ZB00,,,,,,,ZB00,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_RIGHT_SIDE,Right side,,,,,,,,ZB01,,,,,,,ZB01,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_BILATERAL,Bilateral,,,,,,,,ZB02,,,,,,,ZB02,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_LATERAL,Lateral,,,,,,,,ZB10,,,,,,,ZB10,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,3,,Z21_MEDIAL,Medial,,,,,,,,ZB11,,,,,,,ZB11,,,,,,,,,,,,,,,,,,,,,,DF4,Z[AB],
#Z21,,,Z21_LUNG_TRANSPLANT_STATUS,Lung transplant status,,,,,,,,Z942,$!$,$!$,,,,,Z942,$!$,$!$,,,,,,,,,,,,,,,,,,,,DF5,,
#U22,2,,U22_PROVI_ASSIG_NEW_DISEA_UNCER_ETIOL,Provisional assignment of new diseases of uncertain etiology,,U22_SEVERE_ACUTE_RESPI_SYNDR_SARS|U22_ZIKA_VIRUS_DISEA,,,,,,U[0-4],,,,,,,U[0-4],,,,,,,,,,,,,,,,,,,,,,DF4,U,
#U22,2,,U22_BACTERIAL_AGENTS_RESISTANT_ANTIBI,Bacterial agents resistant to antibiotics,,U22_AGENT_RESISTANT_PENICILLIN_RELATED_ANTIBI|U22_AGENT_RESISTANT_VANCOMYCIN_RELATED_ANTIBI|U22_AGENT_RESISTANT_MULTIPLE_ANTIBI|U22_AGENT_RESISTANT_OTHER_UNSPE_ANTIBI,,,,,,U8,,,,,,,U8,,,,,,,,,,,,,,,,,,,,,,DF4,U,
#U22,3,,U22_SEVERE_ACUTE_RESPI_SYNDR_SARS,Severe acute respiratory syndrome [SARS],,,,,,,,U04,,,,,,,U04,,,,,,,,,,,,,,,,,,,,,,DF4,U[0-4],
#U22,3,,U22_ZIKA_VIRUS_DISEA,Zika virus disease,,,,,,,,U06,,,,,,,U06,,,,,,,,,,,,,,,,,,,,,,DF4,U[0-4],
#U22,3,,U22_AGENT_RESISTANT_PENICILLIN_RELATED_ANTIBI,Agent resistant to penicillin and related antibiotics,,,,,,,,U80,,,,,,,U80,,,,,,,,,,,,,,,,,,,,,,DF4,U8,
#U22,3,,U22_AGENT_RESISTANT_VANCOMYCIN_RELATED_ANTIBI,Agent resistant to vancomycin and related antibiotics,,,,,,,,U81,,,,,,,U81,,,,,,,,,,,,,,,,,,,,,,DF4,U8,
#U22,3,,U22_AGENT_RESISTANT_MULTIPLE_ANTIBI,Agent resistant to multiple antibiotics,,,,,,,,U88,,,,,,,U88,,,,,,,,,,,,,,,,,,,,,,DF4,U8,
#U22,3,,U22_AGENT_RESISTANT_OTHER_UNSPE_ANTIBI,Agent resistant to other and unspecified antibiotics,,,,,,,,U89,,,,,,,U89,,,,,,,,,,,,,,,,,,,,,,DF4,U8,
#RX,,1,RX_OPIOIDS,Opioids,,RX_TRAMADOL|RX_TRAMADOL|RX_FENTALYL|RX_MORPHIN|RX_CODEINE|RX_OXYCODONE,,,,,,,,,,,,,,,,,,,,,,,,,,N02A,,,,,,,,,DF4,,
#RX,,1,RX_TRAMADOL,Tramadol,,,,,,,,,,,,,,,,,,,,,,,,,,,,N02AX02|N02AJ1[3-5],,,,,,,,,DF4,,
#RX,,1,RX_FENTALYL,Fentanyl,,,,,,,,,,,,,,,,,,,,,,,,,,,,N01AH01|N02AB02|N01AH51,,,,,,,,,DF4,,
#RX,,1,RX_MORPHIN,Morphin,,,,,,,,,,,,,,,,,,,,,,,,,,,,N02AA01|N02AG01|N02AA51,,,,,,,,,DF4,,
#RX,,1,RX_CODEINE,Codeine,,,,,,,,,,,,,,,,,,,,,,,,,,,,N2AJ0[6-9]|N02AA59|N02AA79,,,,,,,,,DF4,,
#RX,,1,RX_OXYCODONE,Oxycodone,,,,,,,,,,,,,,,,,,,,,,,,,,,,N02AJ1[7-9]|N02AA[5-6],,,,,,,,,DF4,,
#RX,,1,RX_PARASETAMOL,Parasetamol,,,,,,,,,,,,,,,,,,,,,,,,,,,,N02BE01,,,,,,,,,DF4,,
#RX,,1,RX_NSAID,"Anti-inflammatory and antirheumatic products, non-steroids",,RX_BUTYLPYRA|RX_ACETICDERIV|RX_OXICAMS|RX_PROPIONIX|RX_FENAMATES|RX_COXIBS|RX_NSAID_OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,M01A,,,,,,,,,DF4,,
#RX,,1,RX_BUTYLPYRA,Butylpyrazolidines,,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AA,,,,,,,,,DF4,,
#RX,,1,RX_ACETICDERIV,Acetic acid derivatives and related substances,,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AB,,,,,,,,,DF4,,
#RX,,1,RX_OXICAMS,Oxicams,,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AC,,,,,,,,,DF4,,
#RX,,1,RX_PROPIONIX,Propionic aci derivatives,,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AE,,,,,,,,,DF4,,
#RX,,1,RX_FENAMATES,Fenamates,,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AG,,,,,,,,,DF4,,
#RX,,1,RX_COXIBS,Coxibs,,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AH,,,,,,,,,DF4,,
#RX,,1,RX_NSAID_OTHER,"Oter anti-inflammatory and antirheumatic agents, non-steroids",,,,,,,,,,,,,,,,,,,,,,,,,,,,M01AX,,,,,,,,,DF4,,
#RX,,1,RX_BZD,Benzodiazepine use,,,,,,,,,,,,,,,,,,,,,,,,,,,,N05BA,,,,,,,,,DF4,,
"#RX,#DIAB",,1,DIAB_MED,Diabetes medication,,INSULINS|DIAB_MED_OTHER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF2,,
"#RX,#DIAB",,1,INSULINS,Insulin medication,,INSULIN_INTER_AND_LONG_WITH_FAST|INSULIN_FAST|INSULIN_SHORT_HUMAN|INSULIN_INTER_AND_LONG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF2,,
"#RX,#DIAB",,1,INSULIN_INTER_AND_LONG_WITH_FAST,"Insulin, combination of fast acting with intermediate-acting or long-acting",,,,,,,,,,,,,,,,,,,,,,,,,,,,A10AD30,,,,,,,,,DF2,,
"#RX,#DIAB",,1,INSULIN_SHORTFAST,"Insulin, fast-acting or short human",,INSULIN_FAST|INSULIN_SHORT_HUMAN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF2,,
"#RX,#DIAB",,1,INSULIN_FAST,"Insulin, fast-acting",,,,,,,,,,,,,,,,,,,,,,,,,,,,A10AB0[4-6],,,,,,,,,DF2,,
"#RX,#DIAB",,1,INSULIN_SHORT_HUMAN,"Insulin, fast-acting (human)",,,,,,,,,,,,,,,,,,,,,,,,,,,,A10AB01,,,,,,,,,DF2,,
"#RX,#DIAB",,1,INSULIN_INTER_AND_LONG,"Insulin, intermediate and long-acting",,,,,,,,,,,,,,,,,,,,,,,,,,,,A10AE01|A10AE0[4-6]|A10AE30,,,,,,,,,DF2,,
"#RX,#DIAB",,1,DIAB_MED_OTHER,Other (not insulin) diabetes medications,,BIGUANIDES|SULFONYLUREAS|SULOFONAMIDES|COMB_ORAL_GLUCLOW|ALPHAGLUCOSIDASEINH|THIAZOLINEDIONES|DPP4INH|GLP1ANA|SGLT2INH|GLUCLOW_OTH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF2,,
"#RX,#DIAB",,1,BIGUANIDES,Biguanides,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BA,,,,,,,,,DF2,,
"#RX,#DIAB",,1,SULFONYLUREAS,Sulfonylureas,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BB,,,,,,,,,DF2,,
"#RX,#DIAB",,1,SULOFONAMIDES,Sulfonamides (heterogenic),,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BC,,,,,,,,,DF2,,
"#RX,#DIAB",,1,COMB_ORAL_GLUCLOW,Combinations of oral blood glucose lowering drugs,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BD,,,,,,,,,DF2,,
"#RX,#DIAB",,1,ALPHAGLUCOSIDASEINH,Alpha glusodase inhibitors,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BE,,,,,,,,,DF2,,
"#RX,#DIAB",,1,THIAZOLINEDIONES,Thiazolidinediones,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BF,,,,,,,,,DF2,,
"#RX,#DIAB",,1,DPP4INH,Dipeptidyl peptidase 4 (DPP-4) inhibitors,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BG,,,,,,,,,DF2,,
"#RX,#DIAB",,1,GLP1ANA,Glucagon-like peptide-1 (GLP-1) analogues,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BH,,,,,,,,,DF2,,
"#RX,#DIAB",,1,SGLT2INH,Sodium-glucose co-transporter 2 (SGLT2) inhibitors,,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BJ,,,,,,,,,DF2,,
"#RX,#DIAB",,1,GLUCLOW_OTH,"Other blood glucose lowering drugs, excl. Insulins",,,,,,,,,,,,,,,,,,,,,,,,,,,,A10BX,,,,,,,,,DF2,,
"#RX,#NEURO",C,1,TRIPTAN1,"Triptan medication for migraine, single purchase ok",,,,,,,,,,,,,,,,,,,,,,,,,,,SINGLE_OK,N02CC,,,,,,,,,DF3,,
"#RX,#NEURO",C,1,TRIPTANS3,"Triptan medication for migraine, min. 3 purchases",,,,,,,,,,,,,,,,,,,,,,,,,,,,N02CC,,,,,,,,,DF3,,
"#RX,#ILD",,2,ILD_MEDICATIONS,ILD medications,,ILD_NINTENDANIB|ILD_PIRFENIDONE|ILD_ASETYLCYSTEINE|ILD_AZATHIOPRINE|ILD_CORTISONE|ILD_IMMUNOSUPPRESSIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DF2,,
"#RX,#ILD",,2,ILD_NINTENDANIB,ILD medications: nintendanib,,,,,,,,,,,,,,,,,,,,,,,,,,,,L01XE31,,,,,,,,,DF2,,
"#RX,#ILD",,2,ILD_PIRFENIDONE,ILD medications: pirfenidone,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AX05,,,,,,,,,DF2,,
"#RX,#ILD",,2,ILD_ASETYLCYSTEINE,ILD medications: asetylcysteine,,,,,,,,,,,,,,,,,,,,,,,,,,,,R05CB01,,,,,,,,,DF2,,
"#RX,#ILD",,2,ILD_AZATHIOPRINE,ILD medications: azathioprine,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AX01,,,,,,,,,DF2,,
"#RX,#ILD",,2,ILD_CORTISONE,"ILD medications: prednisolone, methylprednisolone, prednisone",,,,,,,,,,,,,,,,,,,,,,,,,,,,H02AB0[6-7]|H02AB04,,,,,,,,,DF3,,
"#RX,#ILD",,2,ILD_IMMUNOSUPPRESSIVE,ILD medications: immunosuppressive drugs,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04A,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_INTERFERONBETA1B,Use of interferon beta-1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,L02AB08,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_PEGINTERFERONBETA1A,Use of peginterferon beta-1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,L03AB13,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_GLATIRAMERACETATE,Use of glatiramer acetate,,,,,,,,,,,,,,,,,,,,,,,,,,,,L03AX13,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_INTERFERONBETA1A,Use of interferon beta-1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,L03AB07,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_NATALIZUMAB,Use of natalizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AA23,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_FINGOLIMOD,Use of fingolimod,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AA27,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_TERIFLUNOMIDE,Use of teriflumonide,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AA31,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_ALEMTUZUMAB,Use of alemtuzumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AA34,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_OCRELIZUMAB,Use of ocrelizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AA36,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_DACLIZUMAB,Use of daclizumab,,,,,,,,,,,,,,,,,,,,,,,,,,,,L04AC01,,,,,,,,,DF2,,
"#RX,#NEURO",,2,MSMED_DIMETHYL_FUMARATE,Use of dimethyl fumarate,,,,,,,,,,,,,,,,,,,,,,,,,,,,N07XX09,,,,,,,,,DF2,,
