query	term	label	source	quality	action
Abnormal serum enzyme levels	http://www.ebi.ac.uk/efo/EFO_0009826	abnormality of serum enzyme levels	OLS API EFO lookup	fuzzy	check if valid
Abnormal spermatozoa	http://www.orpha.net/ORDO/Orphanet_137893	Male infertility due to large-headed multiflagellar polyploid spermatozoa	OLS API EFO lookup	fuzzy	check if valid
Ascites	http://purl.obolibrary.org/obo/HP_0001541	Ascites	OLS API EFO lookup	match	
Cardiac murmurs and other cardiac sounds					
Convulsions, not elsewhere classified					
Cough	http://purl.obolibrary.org/obo/HP_0012735	Cough	OLS API EFO lookup	match	
Cramp and spasm	http://www.ebi.ac.uk/efo/EFO_0009846	muscle cramp	OLS API EFO lookup	fuzzy	check if valid
Disturbances of skin sensation	http://www.ebi.ac.uk/efo/EFO_0009543	disturbances of sensation of smell and taste	OLS API EFO lookup	fuzzy	check if valid
Disturbances of smell and taste	http://www.ebi.ac.uk/efo/EFO_0009543	disturbances of sensation of smell and taste	OLS API EFO lookup	fuzzy	check if valid
Dizziness and giddiness					
Dysphagia	http://purl.obolibrary.org/obo/HP_0002015	Dysphagia	OLS API EFO lookup	match	
Dyspnoea	http://purl.obolibrary.org/obo/HP_0002094	Dyspnea	OLS API EFO lookup	match	
Elevated blood glucose level	http://www.ebi.ac.uk/efo/EFO_0004465	fasting blood glucose measurement	OLS API EFO lookup	fuzzy	check if valid
Elevated erythrocyte sedimentation rate and abnormality of plasma viscosity	http://purl.obolibrary.org/obo/HP_0031860	Abnormal heart rate variability	OLS API EFO lookup	fuzzy	check if valid
Enlarged lymph nodes	http://www.ebi.ac.uk/efo/EFO_0004906	lymph node metastatic carcinoma	OLS API EFO lookup	fuzzy	check if valid
Faecal incontinence	http://www.ebi.ac.uk/efo/EFO_0009523	fecal incontinence	EFO OBO	match	
Fever of other and unknown origin	http://www.ebi.ac.uk/efo/EFO_0000203	monoclonal gammopathy	OLS API EFO lookup	fuzzy	check if valid
General symptoms and signs	http://www.ebi.ac.uk/efo/EFO_0003765	sign or symptom	OLS API EFO lookup	fuzzy	check if valid
Haemorrhage, not elsewhere classified					
Haemorrhage from respiratory passages	http://www.ebi.ac.uk/efo/EFO_0009842	respiratory depression	OLS API EFO lookup	fuzzy	check if valid
Headache	http://purl.obolibrary.org/obo/HP_0002315	Headache	OLS API EFO lookup	match	
Heartburn	http://www.ebi.ac.uk/efo/EFO_0008533	dyspepsia	OLS API EFO lookup	fuzzy	check if valid
Hepatomegaly and splenomegaly, not elsewhere classified	http://www.ebi.ac.uk/efo/EFO_0007516	toxocariasis	OLS API EFO lookup	fuzzy	check if valid
Hyperhidrosis	http://purl.obolibrary.org/obo/HP_0000975	Hyperhidrosis	OLS API EFO lookup	match	
Ill-defined and unknown causes of mortality	http://www.ebi.ac.uk/efo/EFO_0005783	NUT midline carcinoma	OLS API EFO lookup	fuzzy	check if valid
Isolated proteinuria	http://purl.obolibrary.org/obo/HP_0000093	Proteinuria	OLS API EFO lookup	fuzzy	check if valid
Lack of expected normal physiological development	http://purl.obolibrary.org/obo/HP_0001344	Absent speech	OLS API EFO lookup	fuzzy	check if valid
Localized swelling, mass and lump of skin and subcutaneous tissue					
Malaise and fatigue	http://purl.obolibrary.org/obo/HP_0012378	Fatigue	OLS API EFO lookup	fuzzy	check if valid
Mouth breathing					
Nausea and vomiting	http://purl.obolibrary.org/obo/HP_0002017	Nausea and vomiting	OLS API EFO lookup	match	
Oedema, not elsewhere classified					
Other abnormalities of plasma proteins					
Other abnormal findings of blood chemistry					
Other abnormal findings in urine	http://purl.obolibrary.org/obo/HP_0012598	Abnormal urine potassium concentration	OLS API EFO lookup	fuzzy	check if valid
Other abnormal immunological findings in serum	http://purl.obolibrary.org/obo/HP_0003236	Elevated serum creatine kinase	OLS API EFO lookup	fuzzy	check if valid
Other general symptoms and signs	http://www.ebi.ac.uk/efo/EFO_0003765	sign or symptom	OLS API EFO lookup	fuzzy	check if valid
Other ill-defined and unspecified causes of mortality					
Other lack of coordination	http://purl.obolibrary.org/obo/HP_0001310	Dysmetria	OLS API EFO lookup	fuzzy	check if valid
Other skin changes	http://purl.obolibrary.org/obo/MONDO_0019546	other acquired skin disease	OLS API EFO lookup	fuzzy	check if valid
Other symptoms and signs involving the circulatory and respiratory systems					
Other symptoms and signs involving cognitive functions and awareness					
Other symptoms and signs involving the digestive system and abdomen					
Other symptoms and signs involving general sensations and perceptions					
Other symptoms and signs involving the nervous and musculoskeletal systems					
Other symptoms and signs involving the urinary system					
Pain associated with micturition	http://www.ebi.ac.uk/efo/EFO_0005762	neuropathic pain	OLS API EFO lookup	fuzzy	check if valid
Pain, not elsewhere classified					
Pain in throat and chest	http://www.ebi.ac.uk/efo/EFO_0007387	Mycoplasma pneumoniae pneumonia	OLS API EFO lookup	fuzzy	check if valid
Polyuria	http://purl.obolibrary.org/obo/HP_0000103	Polyuria	OLS API EFO lookup	match	
Rash and other nonspecific skin eruption	http://www.ebi.ac.uk/efo/EFO_1000669	allergic urticaria	OLS API EFO lookup	fuzzy	check if valid
Retention of urine	http://purl.obolibrary.org/obo/HP_0000016	Urinary retention	OLS API EFO lookup	fuzzy	check if valid
Somnolence, stupor and coma	http://www.ebi.ac.uk/efo/EFO_0007332	Japanese encephalitis	OLS API EFO lookup	fuzzy	check if valid
Speech disturbances, not elsewhere classified	http://purl.obolibrary.org/obo/HP_0001344	Absent speech	OLS API EFO lookup	fuzzy	check if valid
Symptoms and signs concerning food and fluid intake					
Symptoms and signs involving the circulatory and respiratory systems					
Symptoms and signs involving cognition, perception, emotional state and behaviour					
Symptoms and signs involving the digestive system and abdomen					
Symptoms and signs involving emotional state	http://www.ebi.ac.uk/efo/EFO_0003765	sign or symptom	OLS API EFO lookup	fuzzy	check if valid
Symptoms and signs involving the nervous and musculoskeletal systems					
Symptoms and signs involving the skin and subcutaneous tissue	http://www.ebi.ac.uk/efo/EFO_0000701	skin disease	OLS API EFO lookup	fuzzy	check if valid
Symptoms and signs involving speech and voice					
Symptoms and signs involving the urinary system	http://www.ebi.ac.uk/efo/EFO_0003765	sign or symptom	OLS API EFO lookup	fuzzy	check if valid
Syncope and collapse					
Unknown and unspecified causes of morbidity	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Unspecified haematuria	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Unspecified jaundice	http://purl.obolibrary.org/obo/HP_0000952	Jaundice	OLS API EFO lookup	fuzzy	check if valid
Unspecified urinary incontinence	http://purl.obolibrary.org/obo/HP_0000020	Urinary incontinence	OLS API EFO lookup	fuzzy	check if valid
Voice disturbances	http://www.ebi.ac.uk/efo/EFO_0009692	voice disorders	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified reactive arthropathies	http://www.ebi.ac.uk/efo/EFO_0007460	reactive arthritis	OLS API EFO lookup	fuzzy	check if valid
Respiratory insufficiency	http://purl.obolibrary.org/obo/HP_0002093	Respiratory insufficiency	OLS API EFO lookup	match	
Respiratory disorders in diseases classified elsewhere					
Reactive arthropathies, FINNGEN	http://www.ebi.ac.uk/efo/EFO_0007460	reactive arthritis	OLS API EFO lookup	fuzzy	check if valid
Chrystal arthropathies, rheuma endpoint	http://www.ebi.ac.uk/efo/EFO_0004951	alive at endpoint	OLS API EFO lookup	fuzzy	check if valid
Finngen Rheumatological endpoints	http://www.ebi.ac.uk/efo/EFO_1001161	rheumatic heart disease	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Other (seronegative) rheumatoid arthritis, wide	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Seronegative rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Seropositive rheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Other/unspecified seropositiverheumatoid arthritis	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Seropositive rheumatoid arthritis, strict definition	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Seropositive rheumatoid arthritis, wide	http://www.ebi.ac.uk/efo/EFO_0000685	rheumatoid arthritis	OLS API EFO lookup	fuzzy	check if valid
Other arthritis (FG)	http://www.ebi.ac.uk/efo/EFO_0009297	fg syndrome	OLS API EFO lookup	fuzzy	check if valid
Vasomotor rhinitis (mode)	http://www.ebi.ac.uk/efo/EFO_0007533	vasomotor rhinitis	OLS API EFO lookup	fuzzy	check if valid
Statin medication	http://purl.obolibrary.org/obo/GO_0036273	response to statin	OLS API EFO lookup	fuzzy	check if valid
Other secondary coxarthrosis	http://www.ebi.ac.uk/efo/EFO_1001173	secondary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Other secondary gonarthrosis	http://www.ebi.ac.uk/efo/EFO_1001173	secondary hyperparathyroidism	OLS API EFO lookup	fuzzy	check if valid
Pneumonia derived septichemia	http://www.ebi.ac.uk/efo/EFO_0003106	pneumonia	OLS API EFO lookup	fuzzy	check if valid
Small fibre neuropathy	http://www.orpha.net/ORDO/Orphanet_3217	Deafness -  small bowel diverticulosis - neuropathy	OLS API EFO lookup	fuzzy	check if valid
Sleep disorders (combined)	http://www.ebi.ac.uk/efo/EFO_0008568	Sleep Disorder	OLS API EFO lookup	fuzzy	check if valid
SLE (Finngen)	http://www.ebi.ac.uk/efo/EFO_0005761	lupus nephritis	OLS API EFO lookup	fuzzy	check if valid
Systemic lupus erythematosus, unspecified	http://www.ebi.ac.uk/efo/EFO_0004537	neonatal systemic lupus erythematosus	OLS API EFO lookup	fuzzy	check if valid
Smoking	http://www.ebi.ac.uk/efo/EFO_0004318	smoking behavior	EFO OBO	match	
Smoking dependancy	http://www.ebi.ac.uk/efo/EFO_0004318	smoking behavior	OLS API EFO lookup	fuzzy	check if valid
Spondyloarthritis	http://www.ebi.ac.uk/efo/EFO_0000706	spondyloarthropathy	EFO OBO	match	
Spondylopathies (FG)	http://www.ebi.ac.uk/efo/EFO_0009297	fg syndrome	OLS API EFO lookup	fuzzy	check if valid
Adverse effects, not elsewhere classified					
!Aliquae complicationes praecoces traumatis					
Burns and corrosions					
Burns and corrosions confined to eye and internal organs					
Burns and corrosions of external body surface, specified by site					
Burns and corrosions of multiple and unspecified body regions					
Burn and corrosion of ankle and foot					
Burn and corrosion confined to eye and adnexa					
Burn and corrosion of head and neck					
Burn and corrosion of hip and lower limb, except ankle and foot					
Burn and corrosion of shoulder and upper limb, except wrist and hand					
Burn and corrosion of trunk	http://www.ebi.ac.uk/efo/EFO_0009503	caustic injury	OLS API EFO lookup	fuzzy	check if valid
Burn and corrosion of wrist and hand					
Complications of cardiac and vascular prosthetic devices, implants and grafts					
Complications following infusion, transfusion and therapeutic injection					
Complications of genitourinary prosthetic devices, implants and grafts					
Complications of internal orthopaedic prosthetic devices, implants and grafts					
Complications of other internal prosthetic devices, implants and grafts					
Complications of procedures, not elsewhere classified					
Complications of surgical and medical care, not elsewhere classified					
Concussion	http://www.ebi.ac.uk/efo/EFO_1001827	post-concussion syndrome	OLS API EFO lookup	fuzzy	check if valid
Contusion of ankle	http://www.ebi.ac.uk/efo/EFO_0009615	ankle fracture	OLS API EFO lookup	fuzzy	check if valid
Contusion of other and unspecified parts of foot	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Contusion of toe(s) without damage to nail	http://www.ebi.ac.uk/efo/EFO_0005296	migraine without aura	OLS API EFO lookup	fuzzy	check if valid
Crushing injury of wrist and hand	http://purl.obolibrary.org/obo/HP_0009487	Ulnar deviation of the hand	OLS API EFO lookup	fuzzy	check if valid
Diffuse brain injury	http://purl.obolibrary.org/obo/MONDO_0043510	brain injury	OLS API EFO lookup	fuzzy	check if valid
Dislocation, sprain and strain of joints and ligaments at ankle and foot level					
Dislocation, sprain and strain of joints and ligaments of elbow					
Dislocation, sprain and strain of joints and ligaments of head					
Dislocation, sprain and strain of joints and ligaments of knee					
Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis					
Dislocation, sprain and strain of joints and ligaments at neck level					
Dislocation, sprain and strain of joints and ligaments of shoulder girdle					
Dislocation, sprain and strain of joints and ligaments of thorax					
Dislocation, sprain and strain of joints and ligaments at wrist and hand level					
Dislocation, sprain and strain of joint and ligaments of hip					
Early complications of trauma	http://www.ebi.ac.uk/efo/EFO_0007979	childhood trauma measurement	OLS API EFO lookup	fuzzy	check if valid
Effects of foreign body entering through natural orifice					
Effects of other external causes	http://www.ebi.ac.uk/efo/EFO_1000677	cholesteatoma of external ear	OLS API EFO lookup	fuzzy	check if valid
Epidural haemorrhage	http://www.ebi.ac.uk/efo/EFO_0007260	epidural abscess	OLS API EFO lookup	fuzzy	check if valid
Focal brain injury	http://purl.obolibrary.org/obo/MONDO_0043510	brain injury	OLS API EFO lookup	fuzzy	check if valid
Foreign body in alimentary tract					
Foreign body in ear					
Foreign body on external eye					
Foreign body in respiratory tract					
Fracture of femur	http://www.ebi.ac.uk/efo/EFO_0008553	femur fracture	OLS API EFO lookup	match	
Fracture of foot, except ankle	http://www.ebi.ac.uk/efo/EFO_0009615	ankle fracture	OLS API EFO lookup	fuzzy	check if valid
Fracture of forearm	http://www.ebi.ac.uk/efo/EFO_0003950	ulna fracture	OLS API EFO lookup	fuzzy	check if valid
Fracture of lower leg, including ankle	http://www.ebi.ac.uk/efo/EFO_0009615	ankle fracture	OLS API EFO lookup	fuzzy	check if valid
Fracture of lumbar spine and pelvis	http://www.orpha.net/ORDO/Orphanet_1328	Camurati-Engelmann disease	OLS API EFO lookup	fuzzy	check if valid
Fracture of neck	http://www.ebi.ac.uk/efo/EFO_1001792	femoral neck fracture	OLS API EFO lookup	fuzzy	check if valid
Fracture of rib(s), sternum and thoracic spine	http://purl.obolibrary.org/obo/HP_0000765	Abnormal thorax morphology	OLS API EFO lookup	fuzzy	check if valid
Fracture of shoulder and upper arm					
Fracture of skull and facial bones	http://purl.obolibrary.org/obo/HP_0000929	Abnormal skull morphology	OLS API EFO lookup	fuzzy	check if valid
Fracture at wrist and hand level	http://purl.obolibrary.org/obo/HP_0009487	Ulnar deviation of the hand	OLS API EFO lookup	fuzzy	check if valid
Frostbite	http://www.ebi.ac.uk/efo/EFO_0009527	frostbite	EFO OBO	match	
Hypothermia	http://purl.obolibrary.org/obo/HP_0005970	hypothermia	OT Zooma Mappings	match	
Other and unspecified intracranial injuries	http://www.ebi.ac.uk/efo/EFO_0009734	unspecified juvenile idiopathic arthritis	OLS API EFO lookup	fuzzy	check if valid
Injuries to the abdomen, lower back, lumbar spine and pelvis	http://www.orpha.net/ORDO/Orphanet_322	Exstrophy-epispadias complex	OLS API EFO lookup	fuzzy	check if valid
Injuries to the ankle and foot	http://www.ebi.ac.uk/efo/EFO_0009615	ankle fracture	OLS API EFO lookup	fuzzy	check if valid
Injuries to the elbow and forearm					
Injuries to the head	http://www.ebi.ac.uk/efo/EFO_0009505	head injury	OLS API EFO lookup	fuzzy	check if valid
Injuries to the hip and thigh					
Injuries involving multiple body regions	http://www.ebi.ac.uk/efo/EFO_0009513	multiple bone fractures	OLS API EFO lookup	fuzzy	check if valid
