phenocode	name	category	n_cases	n_controls	path_bucket	path_https
RHINITIS_VASOMOTOR	Vasomotor rhinitis (mode)	Comorbidities of Asthma	947	216195	gs://finngen-public-data-r5/summary_stats/finngen_R5_RHINITIS_VASOMOTOR.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RHINITIS_VASOMOTOR.gz
RX_ANTIHYP	Antihypertensive medication - note that there are other indications	Drug purchase endpoints	107287	111505	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_ANTIHYP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_ANTIHYP.gz
RX_CODEINE_TRAMADOL	Codeine or tramadol medication	Drug purchase endpoints	28511	190281	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_CODEINE_TRAMADOL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_CODEINE_TRAMADOL.gz
RX_CROHN_1STLINE	First line medication for Crohns disease	Drug purchase endpoints	36764	182028	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_CROHN_1STLINE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_CROHN_1STLINE.gz
RX_CROHN_2NDLINE	Second line medication for Crohns disease	Drug purchase endpoints	9669	209123	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_CROHN_2NDLINE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_CROHN_2NDLINE.gz
RX_GLUCOSAMINE	Glucosamine medication	Drug purchase endpoints	11199	207593	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_GLUCOSAMINE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_GLUCOSAMINE.gz
RX_INFERTILITY	Medical treatment for female infertility	Drug purchase endpoints	2706	120873	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_INFERTILITY.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_INFERTILITY.gz
RX_PARACETAMOL_NSAID	Paracetamol of NSAID medication	Drug purchase endpoints	172938	45854	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_PARACETAMOL_NSAID.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_PARACETAMOL_NSAID.gz
RX_RHEUMA_BIOLOGICAL	Biological medication for rheuma	Drug purchase endpoints	1802	216990	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_RHEUMA_BIOLOGICAL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_RHEUMA_BIOLOGICAL.gz
RX_STATIN	Statin medication	IX Diseases of the circulatory system (I9_)	68782	150010	gs://finngen-public-data-r5/summary_stats/finngen_R5_RX_STATIN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_RX_STATIN.gz
SCND_OTH_COXARTHROSIS	Other secondary coxarthrosis	Rheuma endpoints	419	208083	gs://finngen-public-data-r5/summary_stats/finngen_R5_SCND_OTH_COXARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SCND_OTH_COXARTHROSIS.gz
SCND_OTH_KNEEARTHROSIS	Other secondary gonarthrosis	Rheuma endpoints	657	195996	gs://finngen-public-data-r5/summary_stats/finngen_R5_SCND_OTH_KNEEARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SCND_OTH_KNEEARTHROSIS.gz
SEPTICHE_PNEUMONIA	Pneumonia derived septichemia	Interstitial lung disease endpoints	470	208324	gs://finngen-public-data-r5/summary_stats/finngen_R5_SEPTICHE_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SEPTICHE_PNEUMONIA.gz
SFN	Small fibre neuropathy	Neurological endpoints	243	215718	gs://finngen-public-data-r5/summary_stats/finngen_R5_SFN.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SFN.gz
SLEEP	Sleep disorders (combined)	Neurological endpoints	19155	197545	gs://finngen-public-data-r5/summary_stats/finngen_R5_SLEEP.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SLEEP.gz
SLE_FG	SLE (Finngen)	Rheuma endpoints	538	176590	gs://finngen-public-data-r5/summary_stats/finngen_R5_SLE_FG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SLE_FG.gz
SLE_NOS	"Systemic lupus erythematosus, unspecified"	Rheuma endpoints	442	218254	gs://finngen-public-data-r5/summary_stats/finngen_R5_SLE_NOS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SLE_NOS.gz
SLE_OTH	Other forms of systemic lupus erythematosus	Rheuma endpoints	123	218254	gs://finngen-public-data-r5/summary_stats/finngen_R5_SLE_OTH.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SLE_OTH.gz
SLE_STRICT	"SLE, strict definition"	Rheuma endpoints	510	218282	gs://finngen-public-data-r5/summary_stats/finngen_R5_SLE_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SLE_STRICT.gz
SMOKING	Smoking	Miscellaneous, not yet classified endpoints	1321	136767	gs://finngen-public-data-r5/summary_stats/finngen_R5_SMOKING.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SMOKING.gz
SMOKING_DEPEND	Smoking dependancy	Comorbidities of Asthma	962	217471	gs://finngen-public-data-r5/summary_stats/finngen_R5_SMOKING_DEPEND.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SMOKING_DEPEND.gz
SPONDYLOARTHRITIS	Spondyloarthritis	Comorbidities of Interstitial lung disease endpoints	3037	198544	gs://finngen-public-data-r5/summary_stats/finngen_R5_SPONDYLOARTHRITIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SPONDYLOARTHRITIS.gz
SPONDYLOPATHY_FG	Spondylopathies (FG)	Rheuma endpoints	2260	172834	gs://finngen-public-data-r5/summary_stats/finngen_R5_SPONDYLOPATHY_FG.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_SPONDYLOPATHY_FG.gz
ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED	"Adverse effects, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2899	214469	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_ADVER_EFFEC_NOT_ELSEW_CLASSIFIED.gz
ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT	!Aliquae complicationes praecoces traumatis	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	517	218275	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_ALIQU_COMPLICATI_PRAECO_TRAUMAT.gz
ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED	Burns classified according to extent of body surface involved	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	129	218001	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CLASSIFIED_ACCOR_EXTENT_BODY_SURFA_INVOLVED.gz
ST19_BURNS_CORROSIO	Burns and corrosions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2111	216681	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO.gz
ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS	Burns and corrosions confined to eye and internal organs	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	436	216681	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_CONFIN_EYE_INTERNAL_ORGANS.gz
ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE	"Burns and corrosions of external body surface, specified by site"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	1523	216681	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_EXTER_BODY_SURFA_SPECIFE_SITE.gz
ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS	Burns and corrosions of multiple body regions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	133	217998	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_MULTIPLE_BODY_REGIONS.gz
ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS	Burns and corrosions of multiple and unspecified body regions	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	312	216681	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURNS_CORROSIO_MULTIPLE_UNSPE_BODY_REGIONS.gz
ST19_BURN_CORROSION_ANKLE_FOOT	Burn and corrosion of ankle and foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	178	217952	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_ANKLE_FOOT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_ANKLE_FOOT.gz
ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA	Burn and corrosion confined to eye and adnexa	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	374	217759	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_CONFIN_EYE_ADNEXA.gz
ST19_BURN_CORROSION_HEAD_NECK	Burn and corrosion of head and neck	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	305	217825	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_HEAD_NECK.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_HEAD_NECK.gz
ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT	"Burn and corrosion of hip and lower limb, except ankle and foot"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	277	217854	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_HIP_LOWER_LIMB_ANKLE_FOOT.gz
ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND	"Burn and corrosion of shoulder and upper limb, except wrist and hand"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	270	217861	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_SHOUL_UPPER_LIMB_WRIST_HAND.gz
ST19_BURN_CORROSION_TRUNK	Burn and corrosion of trunk	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	364	217766	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_TRUNK.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_TRUNK.gz
ST19_BURN_CORROSION_WRIST_HAND	Burn and corrosion of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	443	217687	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_WRIST_HAND.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_BURN_CORROSION_WRIST_HAND.gz
ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of cardiac and vascular prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	263	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_CARDIAC_VASCULAR_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz
ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC	"Complications following infusion, transfusion and therapeutic injection"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	180	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_FOLLOWI_INFUS_TRANSFU_THERAPE_INJEC.gz
ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of genitourinary prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	297	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_GENITO_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz
ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of internal orthopaedic prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	3231	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_INTERNAL_ORTHOPA_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz
ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS	"Complications of other internal prosthetic devices, implants and grafts"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	370	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_OTHER_INTERNAL_PROSTHET_DEVICES_IMPLANTS_GRAFTS.gz
ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT	Complications peculiar to reattachment and amputation	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	94	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_PECUL_REATTACHM_AMPUT.gz
ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED	"Complications of procedures, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	15487	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_PROCED_NOT_ELSEW_CLASSIFIED.gz
ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED	"Complications of surgical and medical care, not elsewhere classified"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	19521	199271	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_COMPLICATIO_SURGI_MEDICAL_CARE_NOT_ELSEW_CLASSIFIED.gz
ST19_CONCUSSION	Concussion	Neurological endpoints	10527	136576	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONCUSSION.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONCUSSION.gz
ST19_CONTU_ANKLE	Contusion of ankle	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	462	206804	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_ANKLE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_ANKLE.gz
ST19_CONTU_OTHER_UNSPE_PARTS_FOOT	Contusion of other and unspecified parts of foot	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	527	206804	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_OTHER_UNSPE_PARTS_FOOT.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_OTHER_UNSPE_PARTS_FOOT.gz
ST19_CONTU_TOES_WO_DAMAGE_NAIL	Contusion of toe(s) without damage to nail	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	238	206804	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_TOES_WO_DAMAGE_NAIL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_TOES_WO_DAMAGE_NAIL.gz
ST19_CONTU_TOES_W_DAMAGE_NAIL	Contusion of toe(s) with damage to nail	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	113	206804	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_TOES_W_DAMAGE_NAIL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_CONTU_TOES_W_DAMAGE_NAIL.gz
ST19_CRUSHI_INJURY_WRIST_HAND	Crushing injury of wrist and hand	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	184	199036	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_CRUSHI_INJURY_WRIST_HAND.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_CRUSHI_INJURY_WRIST_HAND.gz
ST19_DIFFU_BRAIN_INJURY	Diffuse brain injury	Neurological endpoints	656	136576	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DIFFU_BRAIN_INJURY.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DIFFU_BRAIN_INJURY.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL	"Dislocation, sprain and strain of joints and ligaments at ankle and foot level"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	5848	206804	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ANKLE_FOOT_LEVEL.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW	"Dislocation, sprain and strain of joints and ligaments of elbow"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	841	205768	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_ELBOW.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_HEAD	"Dislocation, sprain and strain of joints and ligaments of head"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	564	196254	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_HEAD.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_HEAD.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_KNEE	"Dislocation, sprain and strain of joints and ligaments of knee"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	12126	191178	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_KNEE.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_KNEE.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_LUMBAR_SPINE_PELVIS	"Dislocation, sprain and strain of joints and ligaments of lumbar spine and pelvis"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	301	212839	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_LUMBAR_SPINE_PELVIS.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_LUMBAR_SPINE_PELVIS.gz
ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL	"Dislocation, sprain and strain of joints and ligaments at neck level"	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	2105	215476	gs://finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL.gz	https://storage.googleapis.com/finngen-public-data-r5/summary_stats/finngen_R5_ST19_DISLO_SPRAIN_STRAIN_JOINTS_LIGAM_NECK_LEVEL.gz
