phenocode	name	category	n_cases	n_controls	path_bucket	path_https
O15_PREG_VENOUS_HAEMORRH	Venous complications and haemorrhoids in pregnancy	Other	120	69631	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_VENOUS_HAEMORRH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PREG_VENOUS_HAEMORRH.gz
O15_PRETERM	Preterm labour and delivery	Other	2309	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PRETERM.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PRETERM.gz
O15_PRE_OR_ECLAMPSIA	Pre-eclampsia or eclampsia	Other	2404	72526	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PRE_OR_ECLAMPSIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PRE_OR_ECLAMPSIA.gz
O15_PUERP_COMPL_NAS	Complications of the puerperium, not elsewhere classified	Other	316	74929	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PUERP_COMPL_NAS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PUERP_COMPL_NAS.gz
O15_PUERP_INFECT_OTHER	Other puerperal infections	Other	427	74929	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PUERP_INFECT_OTHER.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PUERP_INFECT_OTHER.gz
O15_PUERP_SEPSIS	Puerperal sepsis	Other	426	74929	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_PUERP_SEPSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_PUERP_SEPSIS.gz
O15_RETAINED_PLAC_MEMB_NO_HEAMORRH	Retained placenta and membranes, without haemorrhage	Other	610	64901	gs://finngen-public-data-r3/summary_stats/finngen_r3_O15_RETAINED_PLAC_MEMB_NO_HEAMORRH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_O15_RETAINED_PLAC_MEMB_NO_HEAMORRH.gz
OFFICIAL_TILASTOKESKUS	Alcohol related diseases, tilastokeskus definition	Other	7337	128301	gs://finngen-public-data-r3/summary_stats/finngen_r3_OFFICIAL_TILASTOKESKUS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OFFICIAL_TILASTOKESKUS.gz
OFFICIAL_TILASTOKESKUS_DEATH	Alcohol related diseases, tilastokeskus definition, death only	Other	740	134898	gs://finngen-public-data-r3/summary_stats/finngen_r3_OFFICIAL_TILASTOKESKUS_DEATH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OFFICIAL_TILASTOKESKUS_DEATH.gz
OPER_COLECTOMY	Colectomy operation	Other	1069	134569	gs://finngen-public-data-r3/summary_stats/finngen_r3_OPER_COLECTOMY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OPER_COLECTOMY.gz
OPER_TOTAL_COLECTOMY	Total colectomy operation	Other	258	135380	gs://finngen-public-data-r3/summary_stats/finngen_r3_OPER_TOTAL_COLECTOMY.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OPER_TOTAL_COLECTOMY.gz
OSTEOPOROSIS_FRACTURE_FG	Osteoporosis with pathological fracture (FG)	Other	451	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_OSTEOPOROSIS_FRACTURE_FG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OSTEOPOROSIS_FRACTURE_FG.gz
OSTPOPATFRCTURE_POSTEMENO	Postmenopausal osteoporosis with pathological fracture	Other	372	75972	gs://finngen-public-data-r3/summary_stats/finngen_r3_OSTPOPATFRCTURE_POSTEMENO.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OSTPOPATFRCTURE_POSTEMENO.gz
OTHER_ILD_CVD_COMORB	Other ILD-related CVD-co-morbidities	Other	2537	87493	gs://finngen-public-data-r3/summary_stats/finngen_r3_OTHER_ILD_CVD_COMORB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OTHER_ILD_CVD_COMORB.gz
OTHER_SYSTCON_FG	Other systemic involvement of connective tissue (FG)	Other	2322	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_OTHER_SYSTCON_FG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_OTHER_SYSTCON_FG.gz
PAIN	Pain (limb, back, neck, head abdominally)	Other	51457	83918	gs://finngen-public-data-r3/summary_stats/finngen_r3_PAIN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PAIN.gz
PAINNOS	Pain, unspecified	Other	2041	84181	gs://finngen-public-data-r3/summary_stats/finngen_r3_PAINNOS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PAINNOS.gz
PD2ND	Secondary parkinsonism	Other	255	134235	gs://finngen-public-data-r3/summary_stats/finngen_r3_PD2ND.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PD2ND.gz
PD2ND_EXMORE	Secondary parkinsonism (more controls excluded)	Other	255	72292	gs://finngen-public-data-r3/summary_stats/finngen_r3_PD2ND_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PD2ND_EXMORE.gz
PDSTRICT	Parkinson's disease, strict definition	Other	1161	134415	gs://finngen-public-data-r3/summary_stats/finngen_r3_PDSTRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PDSTRICT.gz
PDSTRICT_EXMORE	Parkinson's disease, strict definition (more controls excluded)	Other	1161	72292	gs://finngen-public-data-r3/summary_stats/finngen_r3_PDSTRICT_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PDSTRICT_EXMORE.gz
PD_DEMENTIA	Dementia due to Parkinsons disease	Other	200	134413	gs://finngen-public-data-r3/summary_stats/finngen_r3_PD_DEMENTIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PD_DEMENTIA.gz
PD_DEMENTIA_EXMORE	Dementia due to Parkinsons disease (more controls excluded)	Other	200	72292	gs://finngen-public-data-r3/summary_stats/finngen_r3_PD_DEMENTIA_EXMORE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PD_DEMENTIA_EXMORE.gz
PNEUMOBACTKNOWN	Bacterial pneumonia (organism specified)	Other	4877	119746	gs://finngen-public-data-r3/summary_stats/finngen_r3_PNEUMOBACTKNOWN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PNEUMOBACTKNOWN.gz
PNEUMONIA	Pneumonias (Asthma/COPD co-morbidities)	Other	15892	119661	gs://finngen-public-data-r3/summary_stats/finngen_r3_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PNEUMONIA.gz
PNEUMO_SEPTHICHE	Pneumococcal septichemia	Other	233	135397	gs://finngen-public-data-r3/summary_stats/finngen_r3_PNEUMO_SEPTHICHE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PNEUMO_SEPTHICHE.gz
POLLENALLERG	Pollen allergy	Other	1596	133260	gs://finngen-public-data-r3/summary_stats/finngen_r3_POLLENALLERG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_POLLENALLERG.gz
PRIM_COXARTHROSIS	Primary coxarthrosis, bilateral	Other	2439	129441	gs://finngen-public-data-r3/summary_stats/finngen_r3_PRIM_COXARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PRIM_COXARTHROSIS.gz
PRIM_KNEEARTHROSIS	Primary gonarthrosis, bilateral	Other	4845	121841	gs://finngen-public-data-r3/summary_stats/finngen_r3_PRIM_KNEEARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PRIM_KNEEARTHROSIS.gz
PSORI_STRICT	Psoriasis (vulgaris), strict definition	Other	165	131784	gs://finngen-public-data-r3/summary_stats/finngen_r3_PSORI_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PSORI_STRICT.gz
PSOR_ARTHR_OTH	Other psoriatic arthropathies	Other	777	134683	gs://finngen-public-data-r3/summary_stats/finngen_r3_PSOR_ARTHR_OTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PSOR_ARTHR_OTH.gz
PSOR_ENTE_ARTHR	Psoriatic and enteropathic arthropathies	Other	955	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_PSOR_ENTE_ARTHR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PSOR_ENTE_ARTHR.gz
PULM_IMMUNECOMORB	Immune disease comorbidities	Other	10413	65350	gs://finngen-public-data-r3/summary_stats/finngen_r3_PULM_IMMUNECOMORB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PULM_IMMUNECOMORB.gz
PULM_INFECTIONS	COPD/asthma/ILD related infections	Other	34210	101428	gs://finngen-public-data-r3/summary_stats/finngen_r3_PULM_INFECTIONS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PULM_INFECTIONS.gz
PULM_MEDICATIO_COMORB	Medication related adverse effects (Asthma/COPD)	Other	21745	113893	gs://finngen-public-data-r3/summary_stats/finngen_r3_PULM_MEDICATIO_COMORB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PULM_MEDICATIO_COMORB.gz
PULM_PNEUMONIA_SEPSIS	COPD/asthma/ILD related pneumonia or pneumonia derived septichaemia	Other	15947	101428	gs://finngen-public-data-r3/summary_stats/finngen_r3_PULM_PNEUMONIA_SEPSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PULM_PNEUMONIA_SEPSIS.gz
PULM_PSYCH_COMORB	Psychiatric comorbidites (Asthma/COPD)	Other	21882	65350	gs://finngen-public-data-r3/summary_stats/finngen_r3_PULM_PSYCH_COMORB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_PULM_PSYCH_COMORB.gz
REAC_ARTHRO_NOS	Other/unspecified reactive arthropathies	Other	557	134992	gs://finngen-public-data-r3/summary_stats/finngen_r3_REAC_ARTHRO_NOS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_REAC_ARTHRO_NOS.gz
RESPIRATORYINSUFF	Respiratory insufficiency	Other	477	88801	gs://finngen-public-data-r3/summary_stats/finngen_r3_RESPIRATORYINSUFF.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RESPIRATORYINSUFF.gz
RHEUMA_ARHTROPAT_REACTIVE	Reactive arthropathies, FINNGEN	Other	646	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_ARHTROPAT_REACTIVE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_ARHTROPAT_REACTIVE.gz
RHEUMA_ENDPOINTS	Finngen Rheumatological endpoints	Other	26944	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_ENDPOINTS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_ENDPOINTS.gz
RHEUMA_NOS	Other/unspecified rheumatoid arthritis	Other	1182	133650	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_NOS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_NOS.gz
RHEUMA_OTHER_WIDE	Other (seronegative) rheumatoid arthritis, wide	Other	1701	133650	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_OTHER_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_OTHER_WIDE.gz
RHEUMA_SERONEG	Seronegative rheumatoid arthritis	Other	1068	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SERONEG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SERONEG.gz
RHEUMA_SEROPOS	Seropositive rheumatoid arthritis	Other	2689	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SEROPOS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SEROPOS.gz
RHEUMA_SEROPOS_OTH	Other/unspecified seropositiverheumatoid arthritis	Other	2657	132949	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SEROPOS_OTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SEROPOS_OTH.gz
RHEUMA_SEROPOS_WIDE	Seropositive rheumatoid arthritis, wide	Other	2687	132949	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SEROPOS_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEUMA_SEROPOS_WIDE.gz
RHEU_ARTHRITIS_OTH	Other arthritis (FG)	Other	2826	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHEU_ARTHRITIS_OTH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHEU_ARTHRITIS_OTH.gz
RHINITIS_VASOMOTOR	Vasomotor rhinitis (mode)	Other	587	134131	gs://finngen-public-data-r3/summary_stats/finngen_r3_RHINITIS_VASOMOTOR.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RHINITIS_VASOMOTOR.gz
RX_STATIN	Statin medication	Other	42193	93445	gs://finngen-public-data-r3/summary_stats/finngen_r3_RX_STATIN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_RX_STATIN.gz
SCND_OTH_COXARTHROSIS	Other secondary coxarthrosis	Other	258	129441	gs://finngen-public-data-r3/summary_stats/finngen_r3_SCND_OTH_COXARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SCND_OTH_COXARTHROSIS.gz
SCND_OTH_KNEEARTHROSIS	Other secondary gonarthrosis	Other	374	121841	gs://finngen-public-data-r3/summary_stats/finngen_r3_SCND_OTH_KNEEARTHROSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SCND_OTH_KNEEARTHROSIS.gz
SEPTICHE_PNEUMONIA	Pneumonia derived septichemia	Other	241	101428	gs://finngen-public-data-r3/summary_stats/finngen_r3_SEPTICHE_PNEUMONIA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SEPTICHE_PNEUMONIA.gz
SFN	Small fibre neuropathy	Other	145	133821	gs://finngen-public-data-r3/summary_stats/finngen_r3_SFN.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SFN.gz
SHORTBREATH	Shortness of breath	Other	9517	126121	gs://finngen-public-data-r3/summary_stats/finngen_r3_SHORTBREATH.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SHORTBREATH.gz
SLEEP	Sleep disorders (combined)	Other	10432	124060	gs://finngen-public-data-r3/summary_stats/finngen_r3_SLEEP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SLEEP.gz
SLE_FG	SLE (Finngen)	Other	299	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_SLE_FG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SLE_FG.gz
SLE_NOS	Systemic lupus erythematosus, unspecified	Other	244	135339	gs://finngen-public-data-r3/summary_stats/finngen_r3_SLE_NOS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SLE_NOS.gz
SMOKING_DEPEND	Smoking dependancy	Other	551	134883	gs://finngen-public-data-r3/summary_stats/finngen_r3_SMOKING_DEPEND.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SMOKING_DEPEND.gz
SNORING	Snoring	Other	4270	61946	gs://finngen-public-data-r3/summary_stats/finngen_r3_SNORING.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SNORING.gz
SPONDYLOARTHRITIS	Spondyloarthritis	Other	1719	124272	gs://finngen-public-data-r3/summary_stats/finngen_r3_SPONDYLOARTHRITIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SPONDYLOARTHRITIS.gz
SPONDYLOPATHY_FG	Spondylopathies (FG)	Other	1245	108694	gs://finngen-public-data-r3/summary_stats/finngen_r3_SPONDYLOPATHY_FG.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_SPONDYLOPATHY_FG.gz
ST19_CONCUS	Concussion	Other	6088	128042	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_CONCUS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_CONCUS.gz
ST19_DIFBRAININJ	Diffuse brain injury	Other	369	128042	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_DIFBRAININJ.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_DIFBRAININJ.gz
ST19_FOCALBRAININJ	Focal brain injury	Other	633	128042	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_FOCALBRAININJ.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_FOCALBRAININJ.gz
ST19_ICTRAUOTHUNS	Other and unspecified intracranial injuries	Other	214	128042	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_ICTRAUOTHUNS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_ICTRAUOTHUNS.gz
ST19_INTRACRATRAUMA	Intracranial trauma	Other	7596	86975	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_INTRACRATRAUMA.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_INTRACRATRAUMA.gz
ST19_SAHTRAU	Traumatic subarachnoid haemorrhage	Other	216	128042	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_SAHTRAU.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_SAHTRAU.gz
ST19_SDHTRAU	Traumatic subdural haemorrhage	Other	925	128042	gs://finngen-public-data-r3/summary_stats/finngen_r3_ST19_SDHTRAU.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_ST19_SDHTRAU.gz
STILL_ADULT	Adult-onset Still disease	Other	1988	124272	gs://finngen-public-data-r3/summary_stats/finngen_r3_STILL_ADULT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_STILL_ADULT.gz
T1D	Type1 diabetes, definitions combined	Other	1622	113624	gs://finngen-public-data-r3/summary_stats/finngen_r3_T1D.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T1D.gz
T1D_STRICT	Type 1 diabetes, strict definition	Other	1419	113624	gs://finngen-public-data-r3/summary_stats/finngen_r3_T1D_STRICT.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T1D_STRICT.gz
T1D_STRICT1	Type 1 diabetes, strict definition, subgroup 1	Other	1266	112528	gs://finngen-public-data-r3/summary_stats/finngen_r3_T1D_STRICT1.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T1D_STRICT1.gz
T1D_WIDE	Type 1 diabetes, wide definition	Other	4400	113624	gs://finngen-public-data-r3/summary_stats/finngen_r3_T1D_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T1D_WIDE.gz
T1D_WIDE1	Type 1 diabetes, wide definition, subgroup 1	Other	2971	112528	gs://finngen-public-data-r3/summary_stats/finngen_r3_T1D_WIDE1.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T1D_WIDE1.gz
T1D_WIDE2	Type 1 diabetes, wide definition, subgroup 2	Other	142	112528	gs://finngen-public-data-r3/summary_stats/finngen_r3_T1D_WIDE2.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T1D_WIDE2.gz
T2D	Type 2 diabetes, definitions combined	Other	17637	113624	gs://finngen-public-data-r3/summary_stats/finngen_r3_T2D.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T2D.gz
T2D_WIDE	Type 2 diabetes, wide definition	Other	10703	114989	gs://finngen-public-data-r3/summary_stats/finngen_r3_T2D_WIDE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_T2D_WIDE.gz
TBC_RESP	Respiratory tuberculosis	Other	542	134908	gs://finngen-public-data-r3/summary_stats/finngen_r3_TBC_RESP.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_TBC_RESP.gz
TEMPOROMANDIB	Temporomandibular joint disorders	Other	1606	84181	gs://finngen-public-data-r3/summary_stats/finngen_r3_TEMPOROMANDIB.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_TEMPOROMANDIB.gz
THYROIDITIS	Thyroiditis	Other	565	132795	gs://finngen-public-data-r3/summary_stats/finngen_r3_THYROIDITIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_THYROIDITIS.gz
THYROID_DISORDER_IBD	Disorders of thyroid, IBD co-morbidities	Other	2843	41759	gs://finngen-public-data-r3/summary_stats/finngen_r3_THYROID_DISORDER_IBD.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_THYROID_DISORDER_IBD.gz
THYROTOXICOSIS	Thyrotoxicosis	Other	2256	132795	gs://finngen-public-data-r3/summary_stats/finngen_r3_THYROTOXICOSIS.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_THYROTOXICOSIS.gz
TOBACCO_USE	Tobacco use	Other	224	134883	gs://finngen-public-data-r3/summary_stats/finngen_r3_TOBACCO_USE.gz	https://storage.googleapis.com/finngen-public-data-r3/summary_stats/finngen_r3_TOBACCO_USE.gz
